,用户名称,弹幕,会员等级,发布时间,弹幕点赞,弹幕id
0,Lucy,王俊凯！！,0,31,1,6737555238497221582
0,huhu,来看丞丞啦,0,32,0,6737594769595673104
0,🌻,这歌时长就很nice,4,32,0,6737722217884487672
0,, 本咸鱼又来了。这群感觉很刺激,0,33,0,6737738070687757721
0,,来看丁辉,0,33,0,6737746772368010438
0,,丁辉丁辉丁辉生日快乐生日快乐生日快乐啊,0,30,1,6737942894175862267
0,,丁辉冲冲冲~~~,0,33,0,6737953171835122029
0,,范丞丞我来了啊！,0,30,0,6738080786069045496
0,哈哈哈,来啦来啦，深深我来啦,0,31,0,6738088235215552711
0,,石家庄海清，我知道你在看,0,33,0,6738320739176484460
0,,加油，打工人,0,32,0,6738714181227442596
0,,深深爱你❤,1,34,0,6739193484457213238
0,,张益达啥时候来参加,0,34,0,6739852677297412452
0,,666,0,33,0,6741152461283107644
0,,背水哥冲鸭,1,54,3,6737335902450199037
0,张家乐Ccheng.,范丞丞我来啦,1,52,7,6737335945961908847
0,,深深我来啦,3,53,2,6737341042901101658
0,,爱丁辉,6,51,2,6737343416956817986
0,爱吃🍊,为范丞丞而来,0,52,3,6737346580267340778
0,,我来了我来了嘻嘻嘻,4,50,5,6737358016628595677
0,,我爱丁辉,0,50,2,6737386146465250306
0,,令人心梗的offer,0,50,2,6737591369017263734
0,,来啦,0,54,0,6737628162672493614
0,,我这头像是谁啊......没有设置啊,0,53,1,6737349306812442011
0,LLLLl,双北我来啦,0,52,1,6737702219073220620
0,,王颖飞小姐姐我来了,0,53,1,6737718383686917726
0,,十一点多了来打卡，丁辉加油,0,54,5,6737747012394087875
0,warrior,秋怡姐姐,0,52,1,6737929003450167626
0,, 看好你哦丁辉,0,53,0,6738004095689487741
0,“诗心”,哇哇！,0,53,1,6738102758919402802
0,,为丁辉打call,0,53,2,6738301718133976693
0,,丁辉丁辉,0,54,1,6738390748024523754
0,,成毅啊,0,53,0,6738440842504237626
0,, 加油，詹秋怡,0,52,0,6738801922166765381
0,天空,加油打工人,0,50,0,6739476503689629481
0,,辉哥加油,0,54,1,6739590230098608081
0,,牛,0,54,0,6739846667191175166
0,,加油丁辉,0,54,0,6742785923362259652
0,꧁ༀ许💮凯ༀ꧂,爱了什么,0,51,0,6743682771446858379
0,,没人？？？,2,59,5,6737330886044825964
0,,沙发,2,56,0,6737335456553702454
0,,背水辉,2,55,4,6737336800873299616
0,嘤嘤,秋怡，美美美,5,57,8,6737342215150044003
0,,丁辉加油,0,55,1,6737343479158384137
0,,希望看到丁辉翻盘,0,59,13,6737363426176676157
0,,小太阳橙语 你看到了吗,0,55,2,6737379205320292959
0,^_^,来看丁辉了,0,59,4,6737528032296373610
0,微笑轻尘,喜欢王颖飞，丁辉,0,56,7,6737538402704624335
0,,你们是魔鬼吗,6,58,7,6737568522868815012
0,,深深,0,57,1,6737400198516110772
0,,来了,0,57,0,6737579800120510668
0,LLLLl,周深我来啦,0,57,2,6737702254561226844
0,,只爱丁辉,0,56,1,6737715727677507523
0,烟尘,范丞丞，姐姐来啦,0,55,1,6738408725263433597
0,,这一期太激烈了妈耶,0,58,1,6738739181850754949
0,,丁辉丁辉丁辉,2,59,1,6739119237002406725
0,,yyqx,0,59,0,6741229182896295921
0,理智与天真,真没有上季好看，这些人都没有什么魅力，除了丁辉身上,0,57,0,6744085660598512000
0,小胖叽,哇哦！第一！,5,75,9,6737331077514819613
0,,脐带,1,79,1,6737334485449718136
0,,加油丁辉,0,75,4,6737335174985617087
0,Kelly,丁輝加油💪🏻,0,79,5,6737340072884112921
0,啧～啧啧啧！！,欢迎收看令人心动的阶层,5,78,27,6737342384830926637
0,,本科四年在校学习律师知识，和一年校外学习律师知识,0,79,7,6737344207100779189
0,,丁辉丁辉丁辉！,0,75,2,6737352733683626633
0,,丁辉加油啊,1,77,16,6737360029574790385
0,,喜欢泽林,0,79,0,6737362918434862955
0,Zfare,周深加油~~~,0,77,6,6737379254188145259
0,,丁辉加油,0,77,2,6737377151240575271
0,,两个半小时美滋滋😄,0,79,1,6737386053154930201
0,,力挺丁辉,0,78,3,6737437019448258056
0,Seven💫,还是第一季的选手强,0,77,1,6737413272409485884
0,,丁辉看好你,0,77,5,6737578771693936941
0,,来看丁辉,0,75,2,6737582232966462798
0,,我去了,0,79,0,6737609787665038186
