,用户名称,弹幕,会员等级,发布时间,弹幕点赞,弹幕id
0,小陈小陈👻,来了！！！前排！！！,0,0,6,6742405525616656403
0,,更新啦叶明凯,0,0,2,6742405937424955206
0,,史律，我来了，我爱你,0,0,3,6742405896086946436
0,,早了几分钟哦,0,0,2,6742406077977445318
0,伊人,范丞丞我来看你了,1,4,9,6742406403525719303
0,,开心🥳,0,2,2,6742406415412376862
0,,加油呀，辉哥,4,3,7,6742409034088348030
0,XQ💎 💖,来了，啊啊啊,0,4,5,6742409546481994723
0,,周深我来啦！！！,0,2,7,6742410822918063376
0, 心心心,周深，我来了！,0,3,12,6742417341541450946
0,,听说丁辉淘汰了😭😭😭,0,3,4,6742438530804548883
0,chérie🐾,一,0,3,0,6742582841416289748
0,,是,0,4,0,6742486492183199389
0,,好可惜,4,1,3,6742476027891002740
0,,热搜来的,0,4,4,6742470667213670041
0,,我来了,0,3,0,6742654215296364352
0,无问西东,不喜欢第二季君合律所自大又傲慢法律人不是这样的,0,4,3,6742633868437238680
0,,最喜欢的两位辉哥，小瞿想，我又在看了一遍，哭死我了,0,2,3,6742760006110870198
0,宁,。。。,0,2,0,6742781124230543546
0,,走了,0,3,0,6742841930944072195
0,,哈哈哈哈哈哈,0,1,3,6742903390674809191
0,,睡觉觉,0,1,1,6742954956418436226
0,,拜拜,0,4,0,6743025749135131040
0,,我,0,4,0,6743014745815062055
0,,来了！！！！,0,3,0,6743145973297958498
0,朱苗苗,丞丞的综艺定跟,0,4,0,6744125536458014604
0,王娟,加油,0,2,0,6744639766844176482
0,,每次都是 丁辉做的很好  但是我们不选他,0,2,0,6746291848831595533
0,YYYYYYue,❤️,0,1,0,6746422469734893734
0,Old Time,这么早？,2,23,4,6742404783661058983
0,,哇！！！提前更新了，鹅厂给力,5,20,14,6742406637056177840
0,,谁无了,2,21,8,6742406777288538054
0,,  来了来了,0,21,6,6742407878154940643
0,,前排前排,0,21,3,6742408063371903300
0,,来了秋怡！！,0,20,5,6742408865432183999
0,,啊来啦来啦真好哈哈哈哈哈哈哈哈哈哈哈哈,2,24,27,6742408987384413306
0,,打卡,0,21,1,6742414308846015436
0,,金冰洁金冰洁金冰洁,0,21,0,6742416023687244078
0,MJ～,来了来了,0,23,2,6742418552004296138
0,,深深我来了,2,20,0,6742420012653542665
0,陌上人小锋,来啦 追追追！！！！,0,20,0,6742424444422600629
0,Z,努力不一定有收获,0,20,0,6742436840948135823
0,Gianna,为了这个节目挨饿受冻的开了会员,4,22,5,6742437367191685969
0,,鹅不准时,0,23,0,6742606751738300049
0,,好,0,20,0,6742468251390326654
0,,一晔知秋来磕了,0,23,1,6742466707483819494
0,Ellen,来了来啦[鸡腿],0,24,3,6742408420152252904
0,Freud,谁走了,0,24,0,6742416176124034209
0,,来了 来了 ,0,21,0,6742752215464164445
0,,.,0,21,0,6742785768583001023
0,,来了,3,35,1,6742405492649738310
0,,李晋晔我来了,0,35,4,6742405685003351492
0,,丞丞！,1,39,2,6742405961124135686
0,,第一第一,6,36,0,6742406042542961670
0,,周星星我来啦啦啦啦啦啦啦啦  周星星我来啦我来啦啦啦,6,37,3,6742406389073167802
0,,来了来了,0,36,1,6742407545337877470
0,,[青春]啧啧啧,0,35,1,6742407752448462686
0,,丁哥,0,35,0,6742408439406983252
0,,深深我来啦,0,37,3,6742411531180777324
0,,来早了,0,37,2,6742412026581283154
0,,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,0,36,1,6742415729641064511
0,,过来看看我辉哥，还有秋烨组合,3,38,3,6742437911746555107
0,,想丁辉,0,36,0,6742442203290300832
0,,丁辉聪啊,0,36,1,6742446892815415400
0,抚剑丶凤凰,早就挂机了,0,37,0,6742535143338516743
0,,感觉丁辉比王骁靠谱多了,0,37,0,6742594655550115537
0,酒窝,呜呜呜,0,35,0,6742598722632484377
0,,丁辉再见,1,36,2,6742603082245881079
0,KMDIL_Marya,周深。我的快乐源泉我来了,0,38,3,6742469180656128362
0,,来看丁辉的,0,38,1,6742649551787854592
0,,加油,0,35,1,6742454189651634503
0,,支持周深,6,37,0,6742751620703467652
0,途徑山楂樹.🎋,令人心碎💔的offer,0,36,0,6742810725752962732
0,,深深我来了,0,37,0,6743070032777431873
0,, 加油！辉哥,0,39,1,6743159766476377042
0,,意难平,0,35,0,6743528389900439853
0,,没有辉哥真的没什么看的了,0,37,0,6743755012279827199
0,, 丁辉，希望你越来越好,0,36,1,6744453097919284602
0,入坑躺平,来了秋怡！！,0,39,0,6744636757494973950
0,慧Xing,周深周深,0,35,0,6745181919378603095
0,丸子头丶小招手.,天更新这么早吗？,1,40,0,6742404221293283513
0,,李浩加油,3,43,0,6742404368093880280
0,,来啦来啦,2,42,1,6742405127854336953
0,x,在座的各位嚣张点哈哈哈哈,0,40,1,6742407744101750094
0,,丁辉冲冲冲,4,44,10,6742408696783414172
