,用户名称,弹幕,会员等级,发布时间,弹幕点赞,弹幕id
0,,太早了 还没啥人说话,3,560,4,6734799195821245101
0,老宫,秋怡呀,0,561,4,6734799319318332274
0,,加油,0,564,0,6734799582514411610
0,, 詹詹好伤心啊 抱抱,0,560,10,6734802016121853789
0,,刘玉成多好啊,0,561,1,6734804853911485238
0,,一定要立志做咸鱼也要当那条最咸的鱼,0,561,0,6734811023153854295
0,,你们都是咸鱼了，那我连做咸鱼的资格都没有呀,0,564,3,6734811130776459269
0,,是本咸鱼不配了,2,564,0,6734839111396554811
0,,我连咸鱼都不配当了,2,561,0,6734839285577611681
0,Sunny＇s, 辉子哥加油,0,564,0,6734837530316964557
0,Wendy, 支持泽林和丁辉,0,563,5,6734855952941958872
0,, 丁辉加油,0,561,0,6735034330445713730
0,雨石,干饭鹅 : 丁辉加油,0,560,1,6735042091127700281
0,,那个泽林选也正常啊，上期第一,6,562,6,6735154778348205188
0,,好怀念好运来啊,0,561,0,6735165185381136020
0,Vi,我还是很支持丁辉的，有勇气有决心为他决定努力，,0,562,4,6735165456048922110
0,,丁辉知道原因了么？去问啊，一定要问问啊,0,561,0,6735166930828144929
0,non,开豪车去实习,0,560,0,6735180609522695718
0,,这一季比第一季还严格,5,562,0,6736276886991127467
0,哈欠连天🥱,情商真的好重要,0,564,0,6736813483671136584
0,"Zyx,",好喜欢秋怡,0,560,0,6735702896174157535
0,嗼洺,内向怎么了能做好事儿就成了说的话别人听得懂就行了啊,0,563,2,6737307043264397751
0,,只有我一个人很喜欢丁辉吗？[加油offer],0,564,3,6735425927908964300
0,,美女伤心了,5,560,0,6735421138973946449
0,,秋怡其实很好啊，特别有教养特温柔,2,560,0,6737604377173272372
0,,呜呜呜呜，我的秋怡，你会逆袭的，是不是,0,562,1,6737958020492836587
0,,简直就是林嘉欣本欣,0,564,0,6738005196212286510
0,,慢热的我看到这流下泪水…,0,563,0,6746306240559161448
0,,我也是,1,597,6,6734796752277763764
0,,撒撒果然是明灯，走哪都是[撒明灯],1,599,18,6734810316280409366
0,春华秋实,不喝得挺畅快吗,3,595,12,6734840162637293051
0,双鱼座的流星雨, 刘煜成应该是学历最能打的,0,597,7,6734844353224836828
0,,茶就是养生的啊 喝啊,4,598,31,6734846991085804770
0,,小伙子干的漂亮,4,596,26,6734848771400079758
0,Phila飞拉拉,人生有什么乐趣,0,595,7,6734841670770598314
0,ZX、,笑死我了。。,0,598,1,6735017773363568528
0,,矿泉水喝多了容易结石😂,4,599,7,6735095725740763988
0,, 感觉好紧张啊,0,595,3,6735096314788826421
0,,这个时候就别用排除法了,0,598,1,6735131964472797214
0,,上一季的柴律师是咖啡,4,595,1,6735911913046684607
0,勃艮第红,你认真的大哥？？,0,597,2,6735764950180106159
0,, 开豪车的不是车豪，是懂的多、,0,598,1,6735361530869039760
0,杨彬,我更看好秋怡了诶，希望后面加油,0,597,2,6735238612586609293
0,,史律懵了，这天还咋聊啊😂,0,599,5,6734970791265806406
0,,我也是比较喜欢自己默默地去做事，不太喜欢说出来,0,597,0,6738472240514875032
0,神妖筱芸要加油😋, 史律：我现在让他回去还来得及么？？,0,599,2,6734810542180071820
0,三五七言, 不烫嘴吗,0,595,0,6734809070278517691
0,ZHAO RONG,哈哈哈哈哈哈哈哈史律滑铁卢现场,0,596,3,6740799145800924319
0,,选了不一定最后会留下,3,591,14,6734797243455569708
0,hello,丁辉加油,0,591,2,6734805700468817343
0,,干饭鹅 : 慢热的哭了,0,591,0,6734835526940521958
0,WHY,unreal,0,591,1,6734841861044205422
0,Wendy,干饭鹅 : 我猜中了！,3,593,11,6734856198958549142
0,,太能理解秋怡了，因为我就是有点这样的性格，默默的做,4,594,10,6735074130137650274
0,Z_Transition,=居然跟我一样的想法！！！哈哈哈哈哈哈哈,0,594,11,6735119715636099105
0,,史律师声音太爱了,0,593,3,6735127128570308179
0,,史律好像周一围呀 声音也像,3,592,6,6735150790491700402
0,,第一季 实习生的氛围很好,3,590,3,6735175777455118631
0,,我觉得史律师好帅啊！！！大叔的韵味，我爱了,0,591,0,6736316325331184089
0,, 丁辉加油，丁辉加油，丁辉加油，丁辉加油，丁辉加油，丁辉加油，,4,591,1,6735911902610913185
0,, 丁辉一定要逆袭！！！！！,0,592,4,6735444523591647749
0,安静,第一名肯定要选的,0,590,0,6737751204497442151
0,,丁辉最棒的,0,592,0,6738366675273847128
0,License太后,瞿泽林的确有小聪明。这是做律师的基本,0,591,0,6734828764749380830
0,囖拔的75%,这人有水分,0,591,0,6734826562623359395
0,想太多de猫,如果这都是咸鱼 那我岂不是连咸鱼肉沫都当不起？,4,585,10,6734840913388047691
0,,小伙子干的漂亮,1,589,24,6734798903955356051
0,,干饭鹅 : 熟普,4,586,3,6734804935651075674
0,, 开豪车的不是车豪，是懂的多、,0,586,2,6734804412160001105
0,, 咖啡,0,589,0,6734816322033011468
0,,丁辉要加油，不要心态崩,5,587,5,6734836130128569905
0,,太能理解秋怡了，因为我就是有点这样的性格，默默的做,4,587,4,6734844633550453651
0,,太凡尔赛了,3,588,4,6734831709810001036
0,, 丁辉加油！！！,0,585,4,6735019791250633659
0,, 秋怡这气质好，温婉,0,588,2,6735030693115658488
0,,史律师声音太爱了,0,585,6,6735053007077486110
0,,这肯定是客户的儿子,0,588,1,6735096706208641625
0,,我也是比较喜欢自己默默地去做事，不太喜欢说出来,0,587,3,6735165234522596580
0,,111,0,587,0,6735175459202953464
0,十月,上一季的咖啡这一季的茶,0,588,1,6735201111646905458
0,,前方高能,0,586,1,6736201361404399226
0,,笔记本是国誉吗,0,586,0,6736287719930448352
0,,秋怡妹妹加油💪🏻,6,587,0,6735894081793701958
0,, 看好丁辉,0,586,0,6735859089853108202
0,,秋怡真的好像刘敏涛,0,588,0,6735538953118740944
0,, 慢热的哭了,0,588,0,6735509962135631716
0,Alice晨, 丁辉一定要逆袭！！！！！,0,586,1,6735497084984816875
0,,家里有钱所以？？,0,585,0,6735448262711980867
0,,我就是秋怡的性格，我好担心,0,585,0,6735392157450358473
0,🍭 药药丸,不是按排名有点困惑，选了个寂寞,0,585,1,6735370214394311037
0,,这么大的律所选人应该更重视的是能否带来资源的人,0,588,0,6738353063250637119
0,巴豆,秋怡很像刘亦菲,0,587,0,6738723903146326140
0,,丁辉是个噱头。别个不缺好律师，缺的是知名度。,0,587,0,6734812254766043194
0,🌸紫,上一季的柴律师是咖啡,0,588,0,6740599442153916919
0,,讨茶喝，哈哈，想到了上季的咖啡,0,587,0,6742761304840712084
0,,丁辉和秋怡像电视剧的女二男二 要黑化的感觉,0,586,0,6745362854880715895
0,,干饭鹅 : 有人在么 打个111,4,577,12,6734799277982757511
0,,史律好可爱,1,575,4,6734799935444813666
0,,史律师声音太爱了,5,579,27,6734800291155659022
0,Traveling light, 没关系还有机会,0,575,1,6734804957696337538
0,, 丁辉加油，丁辉加油，丁辉加油，丁辉加油，丁辉加油，丁辉加油，,0,575,6,6734804404450861648
0,,我连只咸鱼都不配做了,5,575,2,6734837649490035232
0,沉默|世间,干饭鹅 : 丁辉加油，丁辉加油，丁辉加油，丁辉加油，丁辉加油，丁辉加油，,1,577,10,6734856059677241719
0,, 看好丁辉,3,576,6,6734865731692278111
0,, 丁辉一定要逆袭！！！！！,0,577,4,6735022762982836675
0,🍪🍪圆圆子🍪🍪,秋怡真的好像刘敏涛,0,579,2,6735050184763887252
0,,喜欢颖飞,0,575,0,6735121892132455271
0,, 丁辉加油,0,577,0,6735169663380475813
0,智妮儿童,最悲伤的是秋秋,0,578,3,6735186902787756242
0,羽鳩, 前方高能,0,577,2,6735196715169064522
0,保险经纪人 李焕辉,所以其实排在最中间的最容易被人忽视,0,576,3,6735555261156048523
0,A,干饭鹅 : 唉这个社会不适合内向的人存在,0,578,3,6736161123994895910
0,温茶,第一季可以讨咖啡☕第二季可以讨茶,0,578,0,6736244824824017741
0,, 我也慢热，我也看秋怡,0,576,2,6736628857517407633
0,yolo,丁辉最棒丁辉最棒丁辉最棒！！！,0,575,0,6736664872870199604
0,,秋怡长得像很早以前一个唱歌的叫许慧欣,4,579,0,6735911861315159549
0,钓星星的人,唉，难过，果然是他,0,579,0,6735741022737252730
0,,秋怡真的，像看到自己，要加油呀！,3,576,1,6737194260116261697
0,海木,丁辉实惨，一开始就不被偏爱,0,578,1,6735569834324014136
0,🍃璐💫🐾,学霸鹅 : 丁辉加油,0,578,0,6735554046855416625
0,,我宣布我失去了做咸鱼的资格,0,577,0,6735405079060482069
0,,颖飞加油呀！[加油offer],0,575,0,6734969638661684262
0,,认真看,0,575,0,6734883774095925605
0,,秋怡某一个角度很像刘亦菲啊,0,578,0,6734871085805239413
0,,哈哈哈哈哈真好啊史律师喝茶哈哈哈哈哈,0,579,0,6734820554454802110
0,,看到秋怡像看到自己,0,579,0,6739462000049943412
0,小铭,我去，前四就秋怡没被选,0,579,0,6745984999397455073
0,花语^_^,如果我是老师我也不选秋怡，慢热谨慎内向,0,576,0,6746458981407376975
0,,忐忑不安,5,573,3,6734798606831219282
0,LWJ,干饭鹅 : 丁辉加油,1,574,7,6734801171972083474
0,,这个笔记本好看哎,2,573,1,6734806866956064970
0,,太能理解秋怡了，因为我就是有点这样的性格，默默的做,3,572,34,6734813758465973128
0,, 看好丁辉,0,572,1,6734814190600653976
0,,秋怡好惨,2,573,1,6734839713876132529
0,,史律这京腔像极了我们领导,5,574,6,6734953888043511883
0,我们俩,天啊，秋怡围绕三个人选的座位，悲伤,0,572,2,6734997131473918107
0,,慢热又安静的人就是不太容易被重视,0,572,4,6735023214449594384
0,温柔,第一季 实习生的氛围很好,0,574,0,6735063390395802219
0,Iam somebody,丁辉和秋怡我最喜欢的两个,2,570,9,6735159695881260110
0,Tong,丁辉加油 不要放弃 不要有心理压力,0,573,0,6735181644681475296
0,冰ice,我去 气死了,0,573,0,6735196307699465078
0,,主要这个职业就比较需要勇于交流谈吐的,0,574,0,6735216238332979574
0,Ac.,我们要允许别人有安静的青春,0,574,0,6735516841327228203
0,,完了，我也是比较安静的人,0,570,1,6736173748731786223
0,心的距离,我喜欢王颖飞，我觉得她长得特别好看。,0,570,1,6736141473206968307
0,,果然这个世界就是对慢热内向的人不怎么友好,4,572,0,6735911838154168755
0,番茄炒鸡蛋, 喜欢热情的人,0,570,0,6735842770579559193
0,ohh, 加油秋怡姐姐,0,573,1,6735818297889198045
0,二爽ᶘ ᵒᴥᵒᶅ,泽林有点像王源,0,570,0,6737108564943861037
0,, 丁辉,0,572,1,6735780844633524699
0,, 辉子哥加油,2,571,0,6735562334749079776
0,, jiayou,0,574,0,6735545740980367199
0,, 詹詹好伤心啊 抱抱,0,571,2,6735513460341711992
0,,丁辉加油,0,571,0,6735408108400046897
0,梨骼♬,后面就知道秋怡的好,0,574,0,6737738477375863230
0,, 起早好,0,571,0,6734960004673508904
0,,秋怡好像第三种爱情里的刘亦菲 也是律师 同样发型,0,570,0,6734825719663703179
0,我是流星我很忙，你有愿望我帮忙!, 所以撒老师选啥就避开就对了啊哈哈哈,0,570,1,6739402023960588319
0,,只有我一个人很喜欢丁辉吗？[加油offer],0,571,1,6739910103899076446
0,,干饭鹅 : 慢热的哭了,1,580,7,6734798988596752558
0,,和周深一起看,3,583,4,6734800588019796917
0,,史律好可爱,0,583,1,6734804461187176428
0,,好好啊,4,581,0,6734808370731536360
0,123,我更看好秋怡了诶，希望后面加油,0,581,11,6734841021390667413
0,, 秋怡这气质好，温婉,0,581,2,6734850516121490862
0,,干饭鹅 : 丁辉加油,0,580,1,6734865748096217832
0,, 丁辉加油，丁辉加油，丁辉加油，丁辉加油，丁辉加油，丁辉加油，,0,583,4,6735049406518165229
0,素笺,最悲伤的是秋秋,1,582,4,6735135293420277559
0,,怒火攻心,0,581,0,6735197297543679366
0,, 咸鱼翻身还是咸鱼,0,581,1,6736233130774169190
0,jasmine,秋宜加油(ง •̀_•́)ง有实力你最棒,0,580,0,6736241318206571462
0,,所以其实排在最中间的最容易被人忽视,2,583,0,6736134766921716228
0,,想到了柴律,0,580,0,6735597986358263230
0,,国誉的淡彩曲奇笔记本,0,581,0,6735430105675798774
0,,上一季是咖啡，这季是茶,0,581,0,6737347122757300994
0,,特别讨厌那个叽叽喳喳那女的,0,580,0,6735179162937958779
0,A.    Nili （TUMI）,我去 气死了,0,581,0,6737970727787933217
0,,看秋怡我有看自己的感觉了，突然悲伤😔,0,582,5,6738232165655845133
0,,丁辉不要放弃,0,584,2,6738312504905595059
0,,这男的不行啊啊啊啊啊啊秋怡多好啊,0,582,2,6734890991208299702
0,神宠仙女～,秋怡好惨,0,580,0,6738695338094428110
0,。,慢热又安静的人就是不太容易被重视,1,584,0,6738707348682114339
0,Jason.Q,史律是在给自己的事业投资吗,0,583,0,6734826155461253709
0,,不行，史律，我沦陷了,0,584,0,6734820975592328934
0,,慢热型我也不太喜欢，活泼的人就很好共识,0,582,0,6734812501915455093
0,,史律师有点黄轩的感觉 凶版黄轩,0,582,0,6734803287313772653
0,,只有我一个人很喜欢丁辉吗？[加油offer],0,580,0,6740119358066331665
0,,第一季可以讨咖啡☕第二季可以讨茶,6,582,0,6740427950430603579
0,,  喝这么急 小心烫,0,582,0,6741524155923106162
0,, 加油秋怡姐姐,0,582,0,6742352231199341087
0,,果然啊，活泼人活泼魂，活泼都是人上人,0,580,0,6743109773665223781
0,,代入感觉好委屈,0,583,0,6743535527473425396
0,,哈哈哈哈,1,614,7,6734798263053479982
0,,😂😂,2,610,8,6734797380609669816
0,, 无话可说,0,614,31,6734798612917141089
0,馳•陳,太单纯了哈哈哈 聊死了,0,610,50,6734799319423500966
0,,哈哈哈 聊天聊死了,0,614,12,6734800507686292283
0,,干饭鹅 : 太不会聊了把233,3,611,49,6734800640939632912
0,,好好笑哈哈哈哈,0,610,4,6734801857038974224
0,,哈哈哈哈哈哈哈哈哈哈,0,611,25,6734801927449805960
0,,史律我是专业的除非忍不住,0,611,12,6734805047420586427
0,か继续、沉默＆,果汁才不健康呢,0,610,8,6734805182740725143
0,,干饭鹅 : 只是喝酒,3,612,21,6734805482767679374
0,, 秋怡加油 你是最棒的,0,610,3,6734805748052850435
0,,哇 白开水最好,0,610,4,6734804501788074755
0,,  地主家的傻儿子石锤哈哈哈  ,4,614,23,6734807642544469108
0,,这完蛋孩子,0,612,27,6734808816506356503
0,,真假,0,612,0,6734815974592625188
0,,把天聊死我只服你,4,612,11,6734826468616415349
0,,仙女只喝露水,4,610,2,6734827909254944906
0,,奶茶我只喝加冰的,1,613,11,6734828640192145830
0,Hxueer,有凡尔赛内味了,0,610,1,6734831292828023356
0,YIJIN👀,地主家的傻孩子哈哈哈哈,0,613,31,6734831889976632303
0,,哈哈哈哈哈哈哈哈,0,613,3,6734835265959034980
0,枫枫,哈哈哈哈哈哈哈哈哈哈哈,0,612,11,6734835491532207508
0,gy,“我只喝矿泉水和鲜榨果汁”  95后的孩子养生到这种程度了吗？！,0,612,7,6734839834079329763
0,,这么讲究吗兄弟,0,613,17,6734843923854202479
0,,"我和他年龄一样也是不喝那些,我一直以为我老了哈哈哈",0,614,11,6734840036770388200
0,, 丁辉冲,0,613,0,6734839560163279256
0,,小伙子你也太养生了吧！,0,611,15,6734851762672871826
0,,喝矿泉水我只喝农夫山泉,6,611,1,6734852974235337552
0,, 刘煜成应该是学历最能打的,2,614,2,6734856275714615246
0,,家庭教育观念吧,0,613,3,6734856821171276880
0,,噢[撒明灯],0,613,0,6734831760354508299
0,,整个说反了 后悔吧,0,612,4,6734996859460764648
0,TT, 养生林哈哈哈哈哈哈哈,0,611,11,6735030208203788155
0,,鲜榨果汁不健康的,0,613,0,6735044764405102311
0,Lee.,实话,0,614,0,6735045309002614269
0,,哈哈哈哈你跟人说这个,0,611,5,6735046007810718968
0,, 刷新了我的认知,0,614,4,6735048370706433307
0,,典型95后哈哈哈哈哈哈哈笑死我,0,612,2,6735053669173535132
0,鹰院学生:),逐渐凡化,0,611,3,6735064941596223889
0,想太多de猫,这么讲究的人过着这么讲究的生活,4,625,14,6734841080395790246
0,大大刘吖,干饭鹅 : 哈哈哈哈,1,628,11,6734799234844340807
0,,咸鱼 : hhhhhhhhhhhh哈哈哈,1,629,17,6734799463412937663
0,Autism🌿,为秋怡打扣,5,627,7,6734799812698506893
0,金重, 尬不尬,0,625,2,6734801798798230261
0,猫豆, 茶很健康的,0,629,3,6734806192910172517
0,陈信宏的小可爱,鲜榨果汁可能不是那么的健康,6,626,16,6734811042242114794
0,🍓 ,茶明明很养生啊,0,628,10,6734814310754189256
0,,  地主家的傻儿子石锤哈哈哈  ,0,629,10,6734822984030556491
0,,史律无奈了,0,627,9,6734826961471291024
0,1℃&爱,哈哈哈哈哈哈哈哈我去,0,628,1,6734841354170595775
0,1℃&爱,有凡尔赛内味了,0,626,14,6734841345484551012
0,,史律师心疼你3秒[锦鲤offer],0,628,21,6734841864337692445
0,你也值钱了., 哈哈哈不够精致,0,627,1,6734848265189564807
0,, 史律和柴律好像啊哈哈哈,0,629,6,6734842685685953540
0,,好好笑哈哈哈哈,0,626,4,6734849380681501233
0,大俗,地主家的傻孩子哈哈哈哈,0,627,0,6734855435566126949
0,, 啊哈哈哈哈哈哈哈哈哈哈哈,0,626,4,6734864392475833013
0,, 哈哈哈哈哈哈哈哈哈哈,0,625,1,6734865670485814741
0,,"我和他年龄一样也是不喝那些,我一直以为我老了哈哈哈",0,626,0,6735019429219300195
0,,史律我是专业的除非忍不住,0,625,0,6735029117965074398
0,,哈哈哈 聊天聊死了,0,625,10,6735041220588012571
0,,哇 白开水最好,0,628,1,6735049374213635771
0,,我也不喝 怕牙黄,0,626,0,6735061125709361673
0,,史律像极了上一季的金律,0,627,5,6735061952436041224
0,,“我只喝矿泉水和鲜榨果汁”  95后的孩子养生到这种程度了吗？！,0,627,9,6735117066137180231
0,,好可爱哈哈哈哈,0,629,1,6735117253315425662
0,, 这天聊得,0,626,0,6735120042871503400
0,,饮料果汁不健康，茶健康,0,628,1,6735135413927137265
0,,逐渐凡化,0,626,0,6735136140611274099
0,,鲜榨果汁也没有那么健康 还是喝牛奶吧😂,0,627,1,6735138148473927373
0,,哈哈哈哈哈哈哈红红火火恍恍惚惚,0,625,2,6735153678384604055
0,, 情商不高啊,0,628,2,6735162318344623118
0,,是个养生达人了,0,628,0,6735165136999480661
0,,把天聊死我只服你,0,625,0,6735199963540079537
0,,干饭鹅 : 哈哈哈哈哈哈哈哈哈哈,0,625,1,6735518933576089071
0,,这情商也是醉了,0,627,0,6735868033690174872
0,, 哈哈哈哈哈好可爱,0,629,0,6736262551099133664
0,番茄炒鸡蛋, 年轻人都要养生了,0,629,1,6735843017808351085
0,, 太不会聊了把233,0,629,0,6737977763300842081
0,白龙吟,我只喝椰子水，当即开那种,3,605,35,6734813480806266595
0,ベ☆小强呐,有凡尔赛内味了,0,605,71,6734822392738597243
0,来自黄土地的一粒沙子,喝矿泉水我只喝农夫山泉,0,605,11,6734838551856749891
0,,干饭鹅 : 哈哈哈哈哈哈哈哈哈哈,4,609,50,6734798232981318065
0,,承包空瓶,4,607,6,6734796875586107257
0,,干饭鹅 : 只是喝酒,2,606,22,6734798748002744465
0,,哈哈哈 聊天聊死了,0,609,40,6734800204790745218
0,槑头槑脑,这完蛋孩子,2,608,44,6734802925622164960
0,, 秋怡加油 你是最棒的,0,607,10,6734803025476954295
0,中行个贷部信贷专员   吉恒,哇 白开水最好,0,608,7,6734805062306473793
0,,哈哈哈😂好可爱啊,0,608,7,6734804701915060664
0,,  地主家的傻儿子石锤哈哈哈  ,0,605,57,6734804666141877326
0,, 丁辉冲,0,608,1,6734804542316640518
0,,“我只喝矿泉水和鲜榨果汁”  95后的孩子养生到这种程度了吗？！,0,608,16,6734806313022762960
0,,哈哈哈哈哈哈哈哈,0,608,17,6734809028511646911
0,,那你的身体是不是有果香呀？,0,605,8,6734811374959491605
0,,奶茶我只喝加冰的,0,608,6,6734811482283342568
0,,我也是!!!,0,608,0,6734814715748789806
0,,这么讲究吗兄弟,4,605,7,6734826149827327997
0,,小伙子你也太养生了吧！,5,607,36,6734837860143757389
0,春华秋实,茶不健康？在家的爷爷叔叔们哭了,0,605,2,6734840444954901673
0,,有凡尔赛内味了,0,609,57,6734851156075849020
0,,我只喝椰子水，当即开那种,6,609,10,6734852967955103012
0,,开水呢,0,609,1,6734863858260260781
0,小赵,典型95后哈哈哈哈哈哈哈笑死我,0,609,0,6735048040983806816
0,,装了吧,0,609,0,6735059722899225469
0,,哈哈哈哈哈我也是这样啊哈哈哈哈哈哈哈哈哈,0,609,2,6735165052921780305
0,,不健康 哈哈哈你无了,0,607,4,6735173919684632538
0,Ying,你好搞笑,0,606,2,6735178676703523694
0,Аня, 史律内心：？,0,607,5,6735183106158347937
0,, 这次是izai北京录制嘛，,0,605,0,6735218770472016590
0,,我也是(ಡωಡ)hiahiahia,0,606,2,6736233212004202905
0,, 哈哈哈哈哈哈哈哈哈哈哈啊哈哈哈哈哈哈,0,607,1,6735911584603324009
0,弱水遥遥, 哈哈哈,0,607,0,6735816127818528481
0,,笑死了哈哈哈哈哈哈,0,607,1,6735577533165796908
0,,在国外混日子的英文都说不清楚还(›´ω`‹),0,606,3,6735393139525621889
0,,史被冒犯了,0,606,0,6737931861143092671
0,,矿泉水不要用塑料瓶，会有微塑料,0,606,1,6734961561598886583
0,,哈哈哈哈哈哈哈哈哈,0,606,0,6734821065735304172
0,,你信吗？,0,606,0,6734802223970624356
0,ベ☆小强呐,史律像极了上一季的金律,6,616,28,6734822302279998528
0,"-　　　悟空,",逐渐凡化,3,615,25,6734832972496834253
0,,和我一样，,4,618,11,6734797407026390181
0,, 尬不尬,0,616,28,6734798485263511954
0,,哈哈哈,0,615,4,6734798557279711748
0,,哈哈哈哈哈哈哈,0,615,8,6734798556517355012
0,,干饭鹅 : 哈哈哈哈哈哈哈哈哈哈,4,619,22,6734798616143580766
0,手熟尔Showsure,干饭鹅 : 哈哈哈不够精致,1,618,12,6734798913980101701
0,, 哈哈哈哈哈哈哈哈哈哈,0,615,10,6734799141782098948
0,,哈哈哈哈哈哈哈红红火火恍恍惚惚,0,615,14,6734799293874633738
0,, 哈哈哈哈哈哈哈哈哈哈哈,0,615,4,6734799403304384295
0,, 笑出声了,0,618,5,6734799863851547204
0,Alice,这情商绝了,3,615,7,6734801585315183432
0,,干饭鹅 : 大哥别说了,6,617,30,6734802371412957612
0,,突然的凡尔赛,0,615,0,6734830101863788775
0,,厉害哈哈哈,0,618,1,6734847019535768850
0,,刚领导啊,0,617,9,6734894189075690099
0,,现在的孩子有这种观念实属难得,6,618,1,6734988610535359095
0,, 哈哈哈哈,0,619,6,6734998205022537373
0,玥儿🐰🐢,表示鲜榨果汁不也糖分摄入高吗？,0,616,8,6735016139749000838
0,,哈哈哈哈哈哈哈 厉害,0,617,4,6735035589034710371
0,王小o,老凡人了,0,617,2,6735046247116717586
0,,打卡,0,617,0,6735048089092162532
0,,鲜榨果汁也不健康，全是糖，没有纤维,0,616,1,6735054525839165093
0,,我也是,0,616,0,6735057517127678561
0,,哈哈哈哈哈,0,618,0,6735076129360083502
0,,但问题是，喝茶才是真的养生哈哈哈哈哈,0,619,7,6735193819001850901
0,,茶 我只喝女儿环,0,618,0,6735200984571773374
0,余生,天天蹦迪,0,616,1,6735219449437294186
0,,哈哈哈哈哈哈哈哈哈,0,619,1,6735555127606226436
0,,史律。哈哈哈哈哈,0,616,0,6736840576549976494
0,,我也这样啊，我觉得年轻人就应该这样,0,616,2,6737699554458062576
0,,来了来了,4,620,6,6734797005554646418
0,鼠小弟,我笑死,3,622,10,6734799088617978564
0,,哈哈哈哈哈哈,1,623,7,6734799691167497873
0,青辰, 茶很健康的,0,623,6,6734799960069883599
0,🔱Mystery, 啊哈哈哈哈哈哈哈哈哈哈哈,0,620,4,6734805391441862273
0,,哈哈哈哈哈哈哈哈哈,0,623,9,6734805456449415656
0,媜, 史律和柴律好像啊哈哈哈,0,622,11,6734805553081683219
0,,  咱们以后一个组，就喝茶叶。没问题吧！[划重点],0,620,6,6734811100320659441
0,阿里山,这情商,1,621,9,6734848763601547302
0,AAANo丶47丶购,茶也不健康可还行,4,621,7,6734868591818247512
0,,我99年的，我已经大概七八年只喝白开水。！,0,622,0,6734981771529750221
0,,鲜榨果汁才不健康,5,621,0,6734986517217267280
0,Lost is my fate,我也是这样~,0,622,1,6735008946664707688
0,,小伙子你也太养生了吧！,3,624,8,6735011269541567700
0,,这情商绝了,0,623,1,6735028584089586272
0,, 水果这种天然糖分还要计较？我不信你就一点精制糖都不碰,0,624,6,6735041880498141754
0,Jane,喝矿泉水我只喝农夫山泉,1,621,1,6735059186071612983
0,,这养生太早了哈哈哈哈哈,0,621,1,6735076185887721184
0,Ulan🌟 博尔赫斯在听,绝对是家里培养的生活规律，家里条件肯定好,0,623,0,6735088392667076870
0,你的眼睛真好看, 这完蛋玩意儿,0,624,2,6735107955429459191
0,,表示鲜榨果汁不也糖分摄入高吗？,0,622,0,6735121323695525620
0,,我笑死了,0,624,0,6735124541421942367
0,于凌曦,小伙子干的漂亮,0,621,4,6735149002096317924
0,,丁辉人丁辉魂丁辉就是人上人冲冲冲⑥⑥⑥⑥,0,623,0,6735155195485340803
0,.H,和我一样，,0,624,1,6735162614952260803
0,, 茶不健康吗哈哈,0,621,0,6735204952220049005
0,绣花枕头,在国外学习的大都是这样的,0,622,1,6735392019373559214
0,,这完蛋孩子,0,621,0,6735478902597630628
0,兔系少女~,哈哈哈哈,0,624,0,6736599248075782005
0,,好难聊进去哈哈哈哈哈哈哈哈,0,624,0,6735503368325893653
0,, 可爱可爱,0,624,0,6735491842798232877
0,综艺企鹅妹,我认识一个人跟你很像，他咖啡只喝手磨的,4,602,1715,6734819373857928910
0,想太多de猫,茶 我只喝女儿环,4,604,13,6734840991581748833
0,,干饭鹅 : 丁辉冲,6,601,7,6734800827597387301
0,亦雨,  地主家的傻儿子石锤哈哈哈  ,0,601,126,6734801085203509768
0,, 哈哈哈哈哈哈哈哈哈,0,602,20,6734801186417266474
0,,哈哈哈哈你跟人说这个,0,601,20,6734802012929030089
0,,你是大风刮来的不[瑞思拜],0,602,6,6734841456353583133
0,duck不必.,逐渐凡化,6,600,22,6734843911333229690
0,Miracle,好好玩这个人,0,604,10,6735053846490578107
0,,小伙子干的漂亮,0,604,25,6735056734982256223
0,落叶塔 远方,律师这个行业肯定要选会说的呀，要不怎么见客户呢,0,601,5,6735105881178315745
0,Y,茶就是养生的啊 喝啊,0,604,8,6735166917523469593
0,,史律的笑容僵住了[瑞思拜],0,600,56,6735203384200504448
0,尐海带。,哈哈  ,0,601,0,6735462220289998734
0,,笑死了哈哈哈哈瞿式养生,0,601,0,6736147260187538589
0,大陆哥, 选 错徒弟,0,604,1,6735925404935666398
0,,=居然跟我一样的想法！！！哈哈哈哈哈哈哈,0,600,3,6735701612233768086
0,,人生有什么乐趣,0,604,1,6735562139915977882
0,,好些茶养生呢,0,604,1,6735379590522803533
0,,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0,600,1,6738031544667144202
0,,你认真的大哥？？,0,603,11,6738128795597995264
0,请你吃炸鸡,笑死我了。。,0,602,1,6738122205257247006
0,,直接指出导师饮水不健康,0,602,5,6738375228172779564
0,Kristen,史律懵了，这天还咋聊啊😂,5,603,26,6738706390069743119
0,,你挺会聊天啊哈哈哈哈哈哈,0,602,1,6734822232443515536
0,,精通养生之道啊,0,600,0,6738955996045449738
0,,哈哈哈哈哈哈哈哈 他真的是……哈哈哈哈哈哈哈,0,600,0,6734816036908108391
0,胡克章,你选上政本科的 果然是个综艺啊,0,600,2,6734804130780922476
0,手熟尔Showsure,干饭鹅 : 呆呆的,1,634,9,6734798981077380610
