,用户名称,弹幕,会员等级,发布时间,弹幕点赞,弹幕id
0,默大胖,我要爆了,0,1474,0,6744983309165990456
0,Z.,挑战凡尔赛王子,0,1470,0,6744984620216021770
0,,还觉得hmz不错的人去wb看看他都干了些什么事吧,1,1470,2,6744988401105612525
0,, 完全不好了别人感受的吗,0,1474,0,6744989900555696287
0,Aki, 好气,0,1471,1,6745002840697275694
0,匿名用户,不管新人老人他的成绩和能力也做不了主导吧,0,1472,2,6745088846452956698
0,,之前不喜欢王晓 现在来了一个姓何的一对比还是王晓好,0,1472,0,6745028715513841929
0,, 王姐我好爱你呜呜呜呜,0,1474,0,6745016331805064464
0,,王姐王姐,0,1471,0,6745012385233796227
0,,好刺激,0,1471,1,6745170690406072696
0,Ida,干饭鹅 : 王姐快干他,2,1473,3,6745194733716570742
0,, 这男的涂口红了吗,0,1474,0,6745207790931998307
0,Marry,新人不安全感有点强，不信任别人，总觉得别人会坑他们,0,1472,1,6745211786553135633
0,,我笑了，这情商在线吗？！,0,1472,0,6745228777305385033
0,,要死呀,0,1474,0,6745258494124029783
0,Angela-J🔥,h节目效果满凤,0,1474,0,6745260017139087581
0,,还是太嫩了,0,1473,0,6745269803457909524
0,有雪碧吗来瓶可乐,秋怡瞳孔地震,0,1471,4,6745284987663351744
0,王牌安顿,自我到可怕，amazing,0,1472,0,6745286202984249732
0,小鱼儿,好精彩，后官offer2!![厉害offer],0,1474,0,6745295511655484798
0,, 王晓第一名，当然可以被指明统筹了,0,1473,0,6745328534321038190
0,, 情商真低,0,1471,1,6745330728374349067
0,, 我天，不要我觉得呀，有点情商好不好,0,1473,0,6745333600935414934
0,,王姐干他,0,1473,0,6745659010898397972
0,,刘哥尽力了,0,1473,0,6746027156092159151
0,,我的表情终于有一次跟骁哥一毛一样了,0,1473,0,6746037678430686607
0,,秋怡：我怎么样才能不漏声色的离开这个是非之地,0,1473,0,6746053327420142996
0,Vicky,干饭鹅 : 秋仪的表情绝了,5,1485,14,6744948401378893699
0,seven night,这种人不会被打死吗,1,1486,12,6744949825155035257
0,,效率是他自己的，因为自己耽误了所有人,2,1489,20,6744950287872018962
0,中行个贷部信贷专员   吉恒, 秋仪的表情绝了,0,1489,10,6744952329625604156
0,, 骁哥治他！！！！！,0,1489,2,6744953377273688194
0,W,那就轮到他主导了,2,1488,5,6744954578816969684
0,,骁哥，搞他！！！,0,1489,0,6744954644829764978
0,Lee,从来没见过比何同学还讨厌的人,0,1489,3,6744958189953024083
0,, 王骁哪里有什么领导气质么,0,1488,3,6744966707590398221
0,,骁哥 弄他,0,1489,2,6744966838360674827
0,,这不是比赛，这是团体工作呀,0,1488,2,6744971938260088073
0,,有点不尊重人了吧？听听别人说话？,0,1489,0,6744970872958199298
0,,上啊骁哥冲冲冲,3,1487,7,6744988155986251837
0,,你在教我们做事啊？,0,1489,0,6744992968438434460
0,,x哈哈哈哈哈哈,0,1485,0,6744993116769986368
0,I,我感觉今天又是扣指甲的一天,0,1486,1,6744996357858324597
0,,  鲶鱼效应 ,0,1486,2,6744989267257392490
0,。, 这样子就分帮派了呀,0,1488,0,6745126101056681913
0,,这两个人新人 完美的避开了我的喜好点,0,1487,13,6745031694543688571
0,, 骁哥，起来嗨,0,1487,0,6745197384491534951
0,Angela-J🔥, 上啊王骁,0,1488,0,6745260077285388838
0,, 我三室一厅已经扣出来了,0,1486,0,6745290096489198610
0,, 哈哈哈哈哈哈哈哈哈骁哥快翻他多点白眼,0,1486,1,6745310879111693207
0,南栀傾寒,太年轻了，年轻人,0,1487,0,6745311832223969843
0,, 情商好低好低好低好迪,0,1488,0,6745315920077589753
0,,骁哥你快摇头,0,1485,2,6745321042342253264
0,,最基本的学会听人讲话不会吗,0,1485,1,6745324459152351754
0,, 第一次看到了男人的宫斗,0,1487,0,6745372758349382725
0,一念所求, 看见这个人就来气,0,1486,0,6745886704492025930
0,, 王姐冲冲冲,0,1485,0,6746425688578267401
0,十月时先生,他听不见别人说话吗？,0,1485,0,6746397024821214967
0,笔墨年华,他是听不懂人话吗,0,1487,0,6746750944848394240
0,中行个贷部信贷专员   吉恒,总觉得南系是躺着中枪了,4,1510,14,6744952420272948414
0,欢乐马,干饭鹅 : 这个新来的女生还不错,3,1513,6,6744952567433987237
0,hanhan, 南希还是比较聪明的，不说话多观察,0,1513,24,6744960174697679542
0,,朱一喧哭得最伤心 接受新人也就她接受得最快,0,1510,4,6744967637870553695
0,,南希聪明多了，她明显感觉氛围不对，说话很谨慎,4,1514,37,6744970924764887378
0,,自己又不主动去，别人一去就跟去,1,1512,19,6744981230082093760
0,,南希要聪明多了，说话谨慎,0,1512,15,6744984542530486967
0,,骁哥就是骄傲哈哈哈,0,1512,0,6744992984435464862
0,,干饭鹅 : 南希看到秋怡的表情之后明显不那么轻松了,3,1511,15,6744994263102638321
0,,骁哥，搞他！！！,0,1514,1,6744995869751712577
0,Ghoul,不是一般的讨人厌,0,1511,9,6745001513065148947
0,,王姐给我上,0,1510,4,6745143752802896078
0,, 我喜欢直接的，有想法就说,0,1513,5,6745144379766751149
0,,缺少社会的毒打,0,1514,12,6745012099253566063
0,面包🍞鱼🐠,晋业可以的，上,0,1513,0,6745172981053856820
0,树上有云,王骁竟然没有吭声 气死了,0,1511,4,6745004990148053449
0,月见十六, 踩在雷点蹦迪,0,1512,6,6745179806818095052
0,予诺,太讨人厌了！！！,0,1512,4,6745182806546255630
0,上善若水, 骁哥，干他,0,1511,1,6745186743811032771
0,,你好烦哦,0,1512,2,6745188884381466525
0,,不太喜欢这个新人,6,1514,5,6745191206319756620
0,Viola, 这个人肯定招人讨厌,4,1514,0,6745192388501118686
0,, 学生会会长有气势,0,1514,1,6745195252236351697
0,,好讨厌新人,0,1510,5,6745203479338480533
0,,煜成厉害了！有领导力,0,1512,2,6745256301934660221
0,,这逼在职场里 大概率被孤立 ,0,1510,3,6745289110459006554
0,, 突然觉得王骁顺眼了怎么回事？,0,1510,0,6745297903524716521
0,💋糖果🍬,王姐，你的斯坦福挂绳呢，挂起来啊,0,1511,5,6745301443378924261
0,家,这种人压得别人喘不过气,0,1512,2,6745316594572003020
0,,骁哥干他,0,1514,2,6745321194996823730
0,,干饭鹅 : 秋仪的表情绝了,0,1511,1,6745357852505308085
0,某某溪,换谁都会很不爽啊，新领导刚来都不一定敢这样，同事就开始了,0,1510,1,6745450073687575297
0,,秋怡表情也是哈哈哈,0,1510,0,6745390840655576752
0,唱晚,浓浓,0,1511,0,6745653683259194807
0,,情商不高,0,1513,0,6745664970718460916
0,ᝰ蒹葭倚玉树, 这样的人，能力再强，集体也不需要他,0,1511,0,6745731137470133166
0,💙Qing Z,朱一轩好讨厌，为什么要和两个新人成朋友？,0,1513,1,6745879484727545636
0,哈哈喽, 骁哥干他干他！,0,1513,1,6745982459394406749
0,,这两个人新人 完美的避开了我的喜好点,0,1513,0,6746735562633751987
0,阿九,总觉得南系是躺着中枪了,2,1507,24,6744950494381766608
0,,朱一喧哭得最伤心 接受新人也就她接受得最快,0,1507,6,6744953468512383433
0,樊。,南希聪明多了，她明显感觉氛围不对，说话很谨慎,3,1509,17,6744960059979270445
0,,不喜欢姓何的,0,1509,1,6744974422819937015
0,诸葛钢铁,这俩新人怎么能这么让人讨厌,0,1509,1,6744992098577485840
0,, 骁哥治他！！！！！,0,1507,4,6744995023051800953
0,,骁哥，搞他！！！,0,1509,4,6744995032601919785
0,,干饭鹅 : 第三算神马 啊,6,1508,2,6745000050066733970
0,, 我喜欢直接的，有想法就说,0,1507,1,6745044998535279022
0,,煜成厉害了！有领导力,0,1509,4,6744977520690972038
0,蚂蚁牙黑,你好烦哦,4,1505,5,6745124996612552053
0,,不太喜欢这个新人,6,1506,8,6745101395205569277
0,,好讨厌新人,0,1505,13,6745034533234736435
0,Nuyoah, 这个人肯定招人讨厌,0,1507,3,6745144891509584279
0,,不是一般的讨人厌,0,1508,4,6745147788469222648
0,, 骁哥，干他,0,1505,8,6745150349386433149
0,, 按晓哥以前的脾气，早把你撸了,0,1507,6,6745166928664530140
0,,这逼在职场里 大概率被孤立 ,0,1509,0,6745176252355160877
0,,南希要聪明多了，说话谨慎,0,1509,0,6745179251970395361
0,,王姐给我上,0,1508,0,6745196738548057383
0,,可能是有实力，但是说话真的得罪人,0,1507,1,6745196965014303188
0,, 干他,0,1506,1,6745222022060024115
0,,骁哥干他,0,1507,1,6745253966645834531
0,Angela-J🔥, 骁哥，干他,0,1508,4,6745260162644378226
0,Cong Cong,这种人压得别人喘不过气,0,1506,3,6745260608411124047
0,, 骁哥干他干他！,0,1505,4,6745268524375591732
0,风满袖, 没本事就不要干,0,1509,1,6745295047164967543
0,玛卡巴卡.,呵呵了这个人 他怎么好意思,2,1505,5,6745358115374923487
0,雪荔, 南希跟着受罪了,0,1506,1,6745371920003431709
0,,情商不高,0,1508,1,6745495963974442525
0,, 让他感受一下毒打,0,1506,1,6745276195560474292
0,静,m,0,1506,0,6745658702549235050
0,,王姐 干他干他,0,1505,0,6745891518152120530
0,,人家也没毛病谁也不是谁的领导，不能发表言论吗,6,1528,19,6744950004578972346
0,,他的做法真的让人很难受,3,1526,55,6744951964078456522
0,,干饭鹅 : 这新来的，感觉自己很牛啊,1,1529,29,6744952050263989392
0,韩国原装进口百货,这个新来的 真的很嫩 他其实一点都不厉害 职场这样的人最混不下,4,1527,56,6744952930061195150
0,, 何必~,0,1529,4,6744953018217122941
0,,丞丞真的好有意思就是我本人了,0,1529,3,6744954264230575189
0,,心里就很奇怪,1,1525,2,6744956591893149238
0,,  虽说是竞争 但是真的感觉不好,0,1528,47,6744956558246427430
0,,干饭鹅 :  虽说是竞争 但是真的感觉不好,0,1526,4,6744967706358329774
0,, 南希还是比较聪明的，不说话多观察,0,1525,18,6744970946941537226
0,,南希聪明多了，她明显感觉氛围不对，说话很谨慎,0,1526,19,6744979233292360893
0,,自己又不主动去，别人一去就跟去,0,1527,23,6744982153235824365
0,★。,新来的男的走路的姿势真的很迷啊,0,1525,15,6744990669271977645
0,,我好讨厌这种人,0,1526,0,6744991997837718130
0,小狗子,我们办公室就有这样的人,0,1527,2,6744994234194131229
0,,干饭鹅 : 这是自信？？？？,0,1529,2,6744995130948907697
0,周圆圆,他在干嘛啊,0,1527,10,6744999467406258808
0,,这就是来当领导的,0,1526,10,6744982788191493010
0,,烦他想当烦他,0,1525,10,6745047550325361789
0,Whale.F___,是真的服了,0,1528,6,6745045845365950649
0,白雪,讨厌啊,0,1527,2,6745156372837973913
0,Fabienne.,刘玉城 当炮头了,0,1526,3,6745175576492047284
0,, 怒气值一直在加,0,1526,5,6745184725703523171
0,,好讨厌这种职场同事 就算有实力也是垂死,0,1529,3,6745185965356597767
0,六屿,…………重复一遍真的没必要,0,1526,2,6745186589351281718
0,, 他的自信哪里来的,0,1525,6,6745190726339064640
0,, 要你来重复一遍？,0,1528,9,6745193112295113721
0,MIss吴,这很正常，群体里就是各种角色，不要渲染了,0,1527,0,6745195497540580501
0,zzzzZ,其实我感觉新人是有觉得本身就形成圈子难融入，不如直接竞争,0,1528,2,6745214720857880824
0,。,我特喵不想骂人的，可是内心不容许,0,1528,0,6745253923301914745
0,,煜成秋怡表情绝了哈哈哈,0,1529,0,6745255805039348666
0,,我。。。。。。真的绝了,0,1529,4,6745264678923418358
0,,就像一只孔雀🦚一样，到处发情,0,1528,0,6745275101345231524
0,,这俩新人怎么能这么让人讨厌,0,1528,1,6745277667831478655
0,L。, 他的自信哪里来的,0,1529,0,6745279100879358063
0,,这个何旻哲真的太他妈的像我一个同事了！！！,0,1527,4,6745280577604350657
0,,你这走路怎么夹着缝走呢,0,1527,2,6745298112119767580
0,,他就不知道谦虚点吗,0,1525,1,6745300810608080597
0,, 新来的很尽责认真挺好的呀,0,1525,0,6745361845861198362
0,🐷🐰🐒,南希要聪明多了，说话谨慎,0,1525,4,6745563501097896672
0,,干饭鹅 : 情商低啊,4,1500,4,6744957703502108724
0,,南希有点惨。。,5,1501,3,6745151909469385571
0,,他就不知道谦虚点吗,0,1501,5,6745196937683859488
0,, 上啊王骁,1,1504,5,6745201457924386354
0,,干饭鹅 : 秋仪的表情绝了,6,1503,1,6745217989245127287
0,,换谁都会很不爽啊，新领导刚来都不一定敢这样，同事就开始了,2,1502,6,6745237701675645893
0,,像极了真实职场,0,1503,7,6745260889050641513
0,, 秋仪的表情绝了,3,1500,3,6745308895712408549
0,小赞的85号, 一暄状态不好,0,1502,0,6745313270983489068
0,,问题是晓哥也不说话啊，扭扭捏捏干嘛,2,1501,4,6745328879156007540
0,,我觉得这是节目组来衬托王晓的好的,0,1501,0,6745414343199326083
0,, 这个性格比王啸还招摇,0,1501,0,6745381034130605683
0,, 这男的,0,1503,0,6745310301072326007
0,,我终于觉得王骁可爱了，全靠同行承托,0,1501,0,6745664442270729523
0,我家闺蜜是奇葩,王姐上,0,1501,0,6745743997739218300
0,, 第一次看到了男人的宫斗,0,1503,1,6746053483302461451
0,昊味丞汁珺奶昔,好烦，就不能谦虚点吗,0,1502,0,6746089432698826173
0,,对付这种人就是别理他就行了 爱咋咋地,0,1504,2,6746141755751036085
0,草莓软糖, 突然觉得王骁顺眼了怎么回事？,0,1504,0,6746301555748052939
0,,hmz太想表现了吧,0,1503,0,6746352750801963342
0,,这两个人新人 完美的避开了我的喜好点,0,1502,0,6746441092038108166
0,,心里就很奇怪,1,1519,9,6744948503908385292
0,,干饭鹅 : Nancy不错，,2,1517,6,6744956018317521002
0,, 不好对付啊这小伙子,0,1519,10,6744959874640656669
0,, 南希还是比较聪明的，不说话多观察,5,1518,37,6744961789948605202
0,Rosette Nebula,干饭鹅 : 这是自信？？？？,3,1516,20,6744962185522513132
0,, 喜欢何旻哲,0,1518,1,6744965731156730225
0,漫儿, 新来的很尽责认真挺好的呀,0,1516,3,6744969939079601293
0,青蛙老陈,感觉南希人还是挺好的,0,1519,3,6744978270824444606
0,,太讨厌了,0,1517,5,6744981312991860767
0,,新来的男的走路的姿势真的很迷啊,0,1516,52,6744983768719139805
0,, 怒气值一直在加,0,1519,4,6744985519031560877
0,,他就不知道谦虚点吗,0,1517,14,6744990553383348506
0,,他在干嘛啊,0,1519,2,6744996488595144089
0,Whale.F___,我去。。。。,0,1518,1,6745045807940176039
0,泡泡乐,他是直接，直接就把流程拍板定下了，没有问过别人感受,1,1515,18,6745150846684087396
0,Après,这不是比赛，这是团体工作呀,0,1519,0,6745011991288676466
0,大沐清, 这能忍王姐ei王姐干他,0,1517,4,6745163418044967205
0,,？？？生怕别人不知道自己也发现问题了吗,0,1518,4,6745208705936539415
0,,这妖娆的走姿哈哈哈哈哈哈哈哈哈哈哈,0,1518,2,6745292297127605581
0,,刘煜成其实性格很刚欸,0,1515,14,6745338028711453536
0,, 朱一暄确实在调节气氛,0,1517,1,6745514968810462061
0,甜甜🎈,呵呵了这个人 他怎么好意思,0,1516,0,6745564878237529741
0,,讨厌何,6,1516,0,6745712609900131295
0,,我真的，服了服了,0,1515,1,6746109109209692277
0,,新来的来顺和女生都不错,3,1522,1,6744953562837745494
0,派可爱星,干饭鹅 : 啊，这人,1,1520,7,6744950149324748873
0,小小小小柚,总觉得南系是躺着中枪了,1,1524,14,6744968933801443444
0,,前几期我都没发弹幕说王骁,0,1522,4,6744971990512712798
0,,朱一喧哭得最伤心 接受新人也就她接受得最快,0,1520,5,6744973267221809836
0,小孙呐, 讨厌到极致,0,1520,11,6744974477111008194
0,,感觉南希人还是挺好的,0,1524,7,6744981736095494396
0,,目前还没听到嘉宾表扬的话，基本全是批评～,0,1520,1,6744983054491782811
0,, 之前大家王，感觉何直接无视，有种泼冷水的感觉,0,1520,1,6744987023813579257
0,,骁哥单纯了,0,1522,2,6744993070389070657
0,, 南希可就聪明多了,0,1520,0,6744999611641343804
0,小小周的执行周期,干饭鹅 : 南希看到秋怡的表情之后明显不那么轻松了,3,1521,8,6745032405346875010
0,故里,效率是他自己的，因为自己耽误了所有人,0,1520,0,6745010088442270453
0,岩松,我去。。。。,4,1523,3,6745196056414812563
0,, 那么想做老大吗,0,1523,6,6745207502503613057
0,, 啥啊这,0,1521,0,6745213901232175709
0,, 这个男的在干嘛,0,1523,1,6745217010167741934
0,不要香菜%,晋业可以的，上,0,1521,1,6745243913829940467
0,Angela-J🔥,干饭鹅 : 这个新来的女生还不错,0,1521,0,6745260217510383405
0,minnie, 这个新来的女生还不错,0,1521,0,6745264939599426388
0,Nishikigoi🍰,郭律暗中观察😏,0,1521,1,6745287250126819048
0,, 骁哥，干他,0,1521,1,6745292249984603088
0,青玉微微,不太喜欢这个新人,1,1522,2,6745299930296331607
0,米米,对领导来说，这种主动就是优秀，对同级之间就会存在很大压力,0,1523,1,6745301758692753109
0,米米,真没必要对新人苛刻，去到一个更大的平台，这种人多的是,0,1524,3,6745302135711400643
0,,骁哥，搞他！！！,0,1523,0,6745310493076335979
0,,太讨人厌了！！！,0,1522,2,6745316718040040506
0,Stubborn゛,缺少社会的毒打,0,1522,1,6745319936774086921
0,, 秋仪的表情绝了,2,1522,0,6745328967235432584
0,,太讨厌了,0,1524,1,6745620509473574090
0,A🌞📖Surna🇲🇳, 何有日本人的感觉,0,1523,1,6745639273576463287
0,冬次,这样让人挺累的 害…,0,1524,1,6745646110612104377
0,静心，若水🌸,最讨厌的，没有之一,0,1524,4,6745702145682059466
0,,他是直接，直接就把流程拍板定下了，没有问过别人感受,0,1524,0,6746072881864834938
0,,河间一嫩的,0,1524,0,6746141710519645516
0,,干饭鹅 : 你话很多诶,3,1533,26,6744950115010802702
0,,他的做法真的让人很难受,2,1532,48,6744953729875898767
0,戴依铭,刘已经跟典娜说了，新来的要强调是他找出来的。。。,1,1531,50,6744954257604594772
0,Lemon🍋,干饭鹅 : 这新来的，感觉自己很牛啊,0,1533,18,6744955913955901776
0,,这个新来的 真的很嫩 他其实一点都不厉害 职场这样的人最混不下,0,1531,25,6744956618104048314
0,, 这两步走 真的,0,1531,28,6744958124517998625
0,,好绝一男的……,3,1534,32,6744960994037494273
0,CH-,  虽说是竞争 但是真的感觉不好,0,1534,12,6744961675003722450
0,🍊,丞丞真的好有意思就是我本人了,0,1534,15,6744970103374725242
0,,情商真高啊,0,1532,7,6744976988269195602
0,,干饭鹅 : 这是自信？？？？,4,1530,16,6744978692309709798
0,,感觉南希人还是挺好的,0,1531,9,6744980028863792999
0,,喜欢何你真棒哈哈哈哈,3,1533,2,6744980347273363183
0,,真的很讨厌,0,1530,9,6744980842826202577
0,,自己又不主动去，别人一去就跟去,2,1533,1,6744982719388129983
0,, 太急于表现自己了,0,1534,22,6744987084206043756
0,,我好讨厌这种人,0,1531,3,6744996830058619177
0,₀, 阴气十足,0,1530,22,6744998643344017749
0,coco,新来的男的走路的姿势真的很迷啊,3,1530,3,6744999869926589887
0,, 不好对付啊这小伙子,0,1533,2,6745044050782651627
0,,好家伙，这种人在公司里真有人喜欢吗,0,1531,4,6745037683249313350
0,抱抱宠物生活馆 小莫MokIuAh🌸,我好想扁他,0,1532,15,6745021531405093387
0,,他在干嘛啊,0,1532,2,6745151862551542219
0,Vakna nu, 醉了,0,1532,1,6745153379824238531
0,,我之前遇到一个类似的同学但是他当时逻辑没我清楚😂,0,1533,3,6745012524963795910
0,郑老师,是我我就动手了,0,1532,3,6745010913176389875
0,张ʚɞ帆,让别人问你又过来，那你就自己问呗。。。服了,0,1532,11,6745003968139042629
0,小花生米ᝰ, 南希还是比较聪明的，不说话多观察,0,1531,6,6745003804396289516
0,SUN太阳,南希聪明多了，她明显感觉氛围不对，说话很谨慎,0,1531,2,6745176817340456919
0,Ying,？？这再厉害但是不会做人,0,1530,5,6745193812769315586
0,,太讨厌了,0,1532,4,6745231691524589976
0,,刘玉城 当炮头了,0,1534,2,6745234302582668473
0,, 这新来的，感觉自己很牛啊,0,1534,1,6745242605095207972
0,, 这个是低情商的表现，，，,0,1533,19,6745267138987226372
0,伊琪,新人有事吗,0,1534,1,6745274587018706884
0,:candy:, 怒气值一直在加,0,1533,6,6745277311097534325
0,,讨厌死了这个新来的,0,1530,2,6745286310174857348
0,,显得你多能。,0,1530,1,6745286406626111991
0,爆米花,晋业可以的，上,0,1534,0,6745286466324637730
0,,你这走路怎么夹着缝走呢,2,1530,4,6745294908045072395
0,呦呦呦,小哥能力还是有的,3,1556,6,6744947710996187228
0,, 娜娜姐的表情绝了,0,1556,29,6744948542637535491
0,,和一开始的王骁…,4,1555,4,6744951811742042841
0,, 走起来好别扭,0,1556,3,6744953481896066656
0,, yue了,0,1555,2,6744954578136136856
0,,干饭鹅 : 真让人难受,6,1559,11,6744955666684198610
0,,干饭鹅 : 这走路傻乎乎,2,1558,23,6744957079216749836
0,,我原来身边就有这样的人，一模一样,0,1558,12,6744956732818574675
0,Xutt0714,骁哥，削他,1,1557,56,6744958761392338383
0,,走过来的步伐,0,1555,3,6744960204527872151
0,,他又不比其他人高一级,0,1556,1,6744950060398089179
0,,他的做法真的让人很难受,0,1555,0,6744962223354442322
0,八月未央, 这个人怕是生活中不好混啊 ,0,1555,6,6744967571918322026
0,Anthony Tsai,这样的人就很让人膈应,2,1555,15,6744967936197455912
0,, 断句哈哈哈哈,0,1557,6,6744970525873992650
0,,节目效果吗？,0,1557,3,6744971412189511127
0,,过于自信等着摔跟头起不来丢脸吧,0,1555,0,6744973148762347834
0,,好喜欢王姐呀,0,1558,13,6744975020490503816
0,,我看这男的走路真难受,0,1559,33,6744976347774518519
0,Rechannel,干饭鹅 : 走起来好别扭,0,1557,2,6744977301977988708
0,,好讨厌这种人,0,1558,5,6744977800614618318
0,COCO, 哇，这个人，表现欲简直突破天际了,0,1558,26,6744978803405293172
0,, 突然觉得王骁好好啊,0,1559,80,6744981124108808536
0,,他走路。。。。,0,1556,0,6744981102218376263
0,,连撒贝宁都受不了了哈哈哈哈哈,0,1559,6,6744985433600981381
0,,我们单位也有过这种新人，呵，没背景的会死的很惨,0,1555,6,6744988169348330245
0,,他在走t台吗,0,1558,0,6744989957653766642
0,, 好的，工作能力，似乎新来的两位不是第一第二？,0,1556,11,6744990332275408472
0,小荷生香,感觉不好 真的有点过分自信了,0,1559,1,6744994203203782740
0,TKTay,我好不喜欢新来的那个男的,0,1557,15,6744996076852542754
0,, 问了一遍还要跟着再问一遍,0,1558,5,6744996587228033791
0,, 就你行 ,0,1558,2,6744996957598005871
0,,真想进去暴揍一顿,0,1557,1,6744998594983692488
0,, 这人好讨厌,0,1559,0,6744999589876794243
0,Eloi.K💙,  虽说是竞争 但是真的感觉不好,0,1557,1,6745089406421900913
0,悳小懒猫,杨天真真的很聪明,0,1556,2,6745149897697329191
0,,王之前就是这,0,1556,0,6745187668717971958
0,🐶 偶系丽丽,这个男的又要被讨厌了,0,1557,2,6745218902587356180
0,,天哪何的情商是被他自己扔下水道里了吗,0,1559,0,6745273563923116443
0,Ms.Bao, 我三室一厅已经扣出来了,0,1559,10,6745276549664279499
0,,醉了,6,1537,4,6744949303749889635
0,阿飘少年,郭律这个视角是不是能看到很多八卦哈哈哈哈哈,2,1535,76,6744949610802257507
0,,发表自己的言论 别人说话他理都不理,3,1539,59,6744952500479619406
0,,地铁老爷爷表情，yue了,0,1537,53,6744953129059683259
0,.Yx,这男的太爱现了！,0,1539,43,6744956517650467178
0,,他在走t台吗,0,1539,37,6744958403727257887
0,Kaitlyn柒柒, 何必~,0,1539,0,6744959568155488220
0,,他走路。。。。,2,1538,37,6744950011483156959
0,tbirop, 这两步走 真的,0,1538,22,6744965490768551861
0,张林,看娜娜的眼神,0,1538,12,6744970681911855156
0,,请大家注意雅典娜女神的表情,5,1536,65,6744978067119340473
0,, 你话很多诶,0,1537,9,6744978165380665013
0,是WXT吖🍀,天真真相了[划重点][划重点][划重点],0,1537,24,6744978279409843836
0,彩霞满天,就为了表现你吗,0,1539,3,6744981561263979132
0,,前面说郭律的，我已经看到他的小眼睛了哈哈哈,0,1539,2,6744982730876364397
0,, 我的天呐,0,1535,6,6744987825620940687
0,转角遇到坑,强行表达是他发现的,0,1535,34,6745000569477778716
0,,干饭鹅 :  虽说是竞争 但是真的感觉不好,0,1538,6,6745083348957767415
0,,人家也没毛病谁也不是谁的领导，不能发表言论吗,0,1535,1,6744953833388446584
0,,现在相比我王姐还是太单纯了,4,1535,8,6745034424456514632
0,🌄,哇擦   尬出天际,0,1535,4,6745033408667388231
0,段段, 。。。。。。。。。,0,1536,1,6745156742465222490
0,Sera💍, 阴气十足,0,1537,5,6745016122640672624
0,,讨厌了,5,1539,2,6745185117787406310
0,, 看着有点难受,0,1539,0,6745189141736527271
0,, 新来的一个，敢这样子，在现实职场早废了,0,1536,27,6745194923961104668
0,,好讨厌这种职场同事 就算有实力也是垂死,0,1536,12,6745197086096467550
0,,总觉得南系是躺着中枪了,0,1537,5,6745203927786431354
0,寒水冰冰,这几步走的好待人恨啊,0,1537,0,6745205787132985109
0,,？？？？？？？,0,1537,2,6745244377511297170
0,, 要我就说你自己去吧[白眼],0,1535,0,6745298539191481815
0,,郭律暗中观察😏,0,1535,0,6745357953513227587
0,丞🍊,真烦,1,1551,0,6744949706791780102
0,,干饭鹅 : 就你行 ,1,1553,5,6744949990100595094
0,, 这人好讨厌,0,1551,19,6744951665611437906
0,,我特么,0,1551,2,6744955824068078699
0,,到底有什么问题啊他,1,1554,9,6744956715189603336
0,, 突然觉得王骁好好啊,0,1553,36,6744958054945717297
0,猴子先生, 哇，这个人，表现欲简直突破天际了,0,1551,31,6744960261615188432
0,Durgin,干饭鹅 : 这个人怕是生活中不好混啊 ,3,1550,22,6744949099365639855
0,阿白, 柜姐吗？？？,0,1551,5,6744964303885414102
0,liko🌸,这男的走路的姿势也是让人讨厌的，过份自信,0,1551,0,6744966239724480542
0,,哇，最讨厌的一个人出现了,0,1551,3,6744980573624147653
0,,感觉这种人不会有朋友的,0,1553,8,6744987508632205998
0,40%,瞬间觉得王骁比他好多了,0,1553,4,6744991530513582470
0,小荷生香,发表自己的言论 别人说话他理都不理,0,1553,2,6744994179823368324
0,0602（愚木）,不怕被打死,0,1550,3,6745127891098913346
0,,就你有能耐,0,1551,0,6745059752289698152
0,, 太急于表现自己了,4,1552,9,6745011411740990581
0,,老板请到这种员工就挺好 同事就会不喜欢,0,1550,2,6745007236995065647
0,,干饭鹅 : 这种人很讨人嫌弃,4,1552,9,6745007229218524350
0,,真的讨厌这个姓何的，小何只能是何运晨，他不配,0,1550,7,6745183333224316316
0,,有能力是好事，表现自己很正常但是你也要看到团队呀,0,1554,9,6745187953677631278
0,虫二,地铁老爷爷表情，yue了,0,1550,1,6745189011091372189
0,, 阴气十足,0,1552,3,6745200944973588885
0,, 这走路的姿势厉害了,0,1550,3,6745223098459683159
0,,讨厌新来的男的,0,1554,3,6745225762431280993
0,,情商不是很高的样子，哈哈,0,1552,0,6745228612950572076
0,, 讨厌,0,1552,0,6745230819624255222
0,we  will......,这就是那个敬别人酒高半头那个吧,0,1552,0,6745242191612285957
0,, 像极了职场环境,0,1553,0,6745296100435100180
0,,现在相比我王姐还是太单纯了,0,1554,4,6745595466994955216
0,, 娘儿们嘻嘻的,0,1554,2,6745605666687657975
0,熙三岁🍟,卷子写满了，得了个零分,0,1554,0,6745631935960379880
0,,天啊，我当场能白眼,0,1554,1,6745741741837021459
0,,干饭鹅 : 好多事,1,1548,7,6744947617651258654
0,,我看这男的走路真难受,3,1545,45,6744949479326284876
0,,我特么,4,1546,4,6744949792650498220
0,,干饭鹅 : 走起来好别扭,5,1549,31,6744949893871370974
0,阿衡,走过来的步伐,0,1549,7,6744950279923500954
0,为大勋而来,好讨厌这种人,5,1545,4,6744950214270362673
0,,我原来身边就有这样的人，一模一样,0,1546,12,6744950476573747046
0,彤,真的是…绝了,0,1546,6,6744950342825478254
0,,就你有能耐,2,1549,4,6744951923440855434
